shot_id,shot_made_flag
4225,0.6187743353221231
4235,0.41022079765603275
4242,0.40899267248664734
4245,0.4877501000105125
4250,0.4875235364388054
4252,0.3151818709262796
4254,0.5200039095672634
4263,0.417776167427089
4264,0.62154084397536
4268,0.33875940567161456
4270,0.38722672383597606
4282,0.5715431689730612
4283,0.3710722234372888
4291,0.33568228852217086
4304,0.33941138931620995
4306,0.41538340057827033
4309,0.41684640247823257
4310,0.48803404380175436
4313,0.4038406436926761
4314,0.38004524668959655
4315,0.34181371001593186
4321,0.3656121484633089
4324,0.4051717195307504
4325,0.4157229840570718
4328,0.41400820463140636
4329,0.3598384540645233
4332,0.4130349366347671
4337,0.36816764233076427
4342,0.3353521068692402
4344,0.372028393359513
4352,0.40500074064865177
4355,0.36667807706058964
4366,0.3682829172049622
4371,0.36885397929052205
4372,0.4755321595947423
4376,0.3833797850046834
4384,0.5335879877986507
4387,0.5136957207775581
4389,0.3453056054126068
4390,0.344058447882969
4406,0.757456220504054
4407,0.3991624734826094
4409,0.40031866844344255
4410,0.3371890529021736
4424,0.36505538320092945
4434,0.5806860986127571
4452,0.38852301089204
4460,0.5895599888604174
4470,0.5060330780891631
4480,0.4068581145376145
4496,0.40847781848644055
4503,0.36337457754829094
4512,0.354184453664798
4518,0.36615336565798806
4519,0.3437594461426819
4522,0.48780524194730185
4525,0.3658569430224635
4537,0.3796412369449251
4546,0.6301785643861589
4547,0.3691126985720361
4553,0.6315940978265888
4556,0.5893393499945885
4558,0.40559518966620833
4563,0.47844689599617285
4568,0.3496717016966894
4574,0.5247717565584549
4578,0.5181198090223527
4587,0.40711853843657503
4592,0.6311831351456654
4610,0.36613291293671635
4615,0.5109754624944813
4619,0.363001418081897
4620,0.3643723521198355
4625,0.35634247591648627
4635,0.4159292397818282
4636,0.40694048339249156
4641,0.7699058752353406
4650,0.5600032056782465
4653,0.37164723652543946
4665,0.560368184973074
4668,0.34626593086867974
4669,0.3823759515744223
4670,0.3746004386791313
4674,0.3452268678293856
4675,0.36636614545211454
4676,0.4004993063723632
4679,0.3889832253103137
4680,0.3655298794019445
4686,0.39374884157333434
4699,0.48844669278095804
4713,0.6323290408265716
4718,0.34314896402186296
4721,0.3768970068326172
4722,0.3673878559081658
4724,0.5899767195698086
4730,0.37712504946289166
4731,0.4175271198894627
4735,0.41672274831694
4743,0.39465807987046775
4745,0.40589282121898473
4746,0.5189479014003952
4747,0.3320785990559969
4748,0.3335206391496605
4769,0.3631777422060328
4771,0.3922181706078639
4774,0.4184852227158123
4784,0.6320159240790241
4797,0.39262240113808
4801,0.3964866212370984
4804,0.4492168031312722
4820,0.3802216657160022
4833,0.40243870788195263
4834,0.5770228932310002
4851,0.7665836277206574
4859,0.4222674067350953
4860,0.4070976609944104
4863,0.32692816476907566
4873,0.36512101606332914
4881,0.5901209541350022
4892,0.631848176728296
4908,0.35811084575082464
4911,0.40466380232886534
4915,0.3941931507680038
4922,0.3272505304721881
4929,0.4067419233849748
4936,0.37210106231637524
4939,0.36481486931818213
4951,0.488721462294376
4956,0.39799384913002517
4961,0.3961803074065253
4964,0.48847029864467734
4981,0.3723821663516609
4991,0.68835864877093
4992,0.48822380796746667
4997,0.6327575471862371
5004,0.3988872324464501
5010,0.38100725431774846
5012,0.4882143471385536
5015,0.4498264997561883
5020,0.4850120681086852
5030,0.6220545074310636
5051,0.3250448783540071
5052,0.41916063249418056
5057,0.3784370751374137
5058,0.4167707708622191
5060,0.4241159225946817
5061,0.3784392991295073
5064,0.410348530657134
5078,0.48746575341583587
5080,0.41117274886494565
5088,0.4051159902036204
5089,0.48634664539943384
5090,0.41331670904912016
5103,0.687593435024347
5108,0.4211567654438185
5114,0.37528266495134077
5115,0.5177462342090341
5124,0.38674491476795747
5137,0.3942427101425738
5139,0.4134325714076778
5144,0.37674146376917983
5149,0.4142753098326102
5157,0.5020705394074869
5163,0.37775398151743317
5174,0.4894598483164022
5176,0.34997495899886266
5179,0.6315659881482938
5186,0.48884246103980133
5203,0.4875268692345532
5204,0.39650565386295866
5206,0.3735623157092764
5207,0.40423106463013203
5220,0.6301022888787436
5221,0.48773110792215696
5224,0.6315040850765311
5227,0.3499463927413987
5229,0.6310422459424568
5232,0.35971246778111476
5240,0.6331534077639711
5242,0.6315167977651116
5243,0.40081855066320066
5245,0.4878959998629627
5248,0.5003340587674495
5249,0.6309390838566229
5254,0.5178591403986086
5269,0.5694671281427062
5272,0.45068828124988397
5276,0.39297011025617873
5286,0.3645142104815263
5290,0.487349516862935
5308,0.29635627160866185
5316,0.38000531269518695
5318,0.37383323591763207
5319,0.3679613980006118
5320,0.48807678880728733
5322,0.6309370138058911
5324,0.3773273647262395
5331,0.3782322815436614
5336,0.769361082870021
5344,0.40210556992540963
5354,0.370029619767823
5356,0.41733941621075693
5358,0.3617749660874476
5361,0.36712414190552956
5365,0.37867552414747363
5370,0.48862942822274774
5376,0.36836692984394315
5383,0.4886672981076166
5384,0.4049820820201905
5385,0.36779677624534945
5393,0.3943116113228825
5397,0.37312565621683524
5398,0.5678368631703768
5402,0.5741041295366021
5407,0.4164876225583269
5409,0.3686409215004069
5425,0.3991335776970436
5428,0.7576548522811732
5430,0.40990315480276174
5442,0.3760943341800087
5447,0.40534143910191367
5470,0.3921946324677161
5485,0.3630196637199989
5493,0.35845749742003874
5502,0.31466717234224695
5504,0.7700748834406428
5517,0.421226864056233
5522,0.3759181184433014
5527,0.15095682289134815
5528,0.5779320444295708
5536,0.3857581935635387
5545,0.7554903923322283
5576,0.622026227182134
5577,0.3786243204075843
5592,0.7566834687960459
5594,0.4106276791347648
5595,0.48919478143316153
5596,0.40822191029639315
5599,0.397104410005893
5606,0.6316202896649976
5617,0.3955170392797507
5625,0.4876092845903793
5626,0.5118809066157457
5627,0.3610147720576736
5642,0.3641145253619759
5659,0.630791515815411
5664,0.6312831621072773
5666,0.39511271055171837
5671,0.6295892607475582
5674,0.5863357014513592
5677,0.39171848699009965
5681,0.4006881252640727
5683,0.632334174460267
5700,0.5782010692519823
5713,0.3524809682024058
5715,0.515018146804806
5718,0.3279245543810153
5726,0.6314683565105454
5738,0.4882732287693062
5741,0.5889665103774633
5743,0.3632097925013794
5753,0.33277333649125174
5761,0.632184626413681
5789,0.5130547626225861
5797,0.6305056531681428
5803,0.6303026379808082
5810,0.412668226501372
5813,0.688907655503194
5817,0.3264033231197493
5818,0.38006102153225907
5822,0.632055854964609
5829,0.3848998057913311
5846,0.3807911396857465
5847,0.5613543390405973
5854,0.41484164516674393
5858,0.6324883611609112
5863,0.3929510493136281
5869,0.3521896130674721
5870,0.6883518597054019
5876,0.3925568921352618
5881,0.3645001549930236
5901,0.36670735866633414
5922,0.35907143273901315
5928,0.45007386945283273
5933,0.4072157505586855
5934,0.3890269052964605
5946,0.4165519524138959
5951,0.37236028177715924
5955,0.587950558408445
5956,0.48900106085526474
5965,0.37812200837784227
5972,0.38546201168772243
5981,0.48148855756520365
5997,0.4103938245027704
6005,0.37589718330614086
6009,0.47243121081804507
6010,0.3818261722816257
6015,0.48585065116596576
6039,0.4131133795143649
6047,0.40562437048841476
6051,0.4121893641265355
6056,0.3145012969116731
6061,0.4198579308631863
6064,0.40214244031362567
6065,0.48816788813077827
6070,0.38846951685493486
6085,0.41047569861056743
6086,0.36171619579552133
6091,0.7690531684520698
6097,0.40078264834256966
6099,0.6323912863240798
6104,0.3549732563749479
6108,0.5094000045005113
6109,0.37951752083094
6124,0.3816523000039468
6142,0.3987988876999531
6144,0.3853712092880596
6150,0.40534895666823006
6154,0.4095816448923688
6155,0.4219850355473859
6156,0.4082691049068915
6158,0.48627032848557483
6159,0.40494345581639235
6169,0.4879593436188499
6170,0.4142935723472007
6179,0.39922097066988727
6184,0.36358535240367384
6186,0.3831571262430156
6204,0.48846115329258194
6230,0.3588454578971919
6231,0.4665371848110083
6232,0.40148898608682454
6235,0.39078451410178827
6237,0.3764030845001751
6239,0.3344211633249937
6263,0.4040443683876222
6265,0.4086714440620196
6270,0.36352927427280834
6271,0.36451745493438487
6278,0.4027618319600874
6279,0.40639901357584407
6288,0.4878526831243891
6294,0.37245179204423323
6295,0.3589998593780758
6302,0.48792096601523766
6306,0.3584900316908851
6322,0.38386869838654325
6324,0.3952567309424453
6327,0.3285362792166951
6331,0.3312608528128477
6334,0.28280383064585757
6338,0.3615674331183076
6339,0.38801173215636375
6362,0.2801139298011051
6372,0.7695510257793281
6375,0.37518525348813647
6393,0.36134037223653187
6394,0.4010893842804744
6405,0.36981453729446423
6406,0.474084726137579
6416,0.33579303895102264
6421,0.397844249291224
6422,0.4151903232570777
6440,0.4093531878159496
6457,0.36958963890498786
6460,0.682737000128186
6463,0.33531230514105276
6474,0.7447351301863999
6476,0.63079266640217
6477,0.6314353238141753
6482,0.3845309706680862
6488,0.39825455485324446
6489,0.3929694211665398
6494,0.6329921154144675
6499,0.40617276790023155
6507,0.6768724826565636
6524,0.6321253840249437
6527,0.39608334928428757
6531,0.3646617044869724
6536,0.41250918960088157
6538,0.4091979205149981
6542,0.42617996459916246
6565,0.7688461971116058
6584,0.6312468429894298
6588,0.398954540398988
6597,0.6303133477466148
6603,0.6884510362274947
6609,0.7703112262304472
6613,0.48713720430538454
6622,0.41203795386698105
6630,0.37492811568573864
6637,0.3882078896766499
6639,0.3329071837525579
6640,0.39133945455997826
6646,0.3716530036285112
6647,0.3692827139412427
6648,0.4496144017237635
6669,0.632292966320118
6680,0.39404454537341205
6681,0.3880093547004444
6684,0.3742327352812051
6693,0.6313822590901593
6694,0.387529945399745
6704,0.44880326938411225
6706,0.36817978002520896
6710,0.4877982631306113
6713,0.5713451763960338
6718,0.3858507937188018
6732,0.3659521168271992
6737,0.4017127703178853
6739,0.3254305326378964
6742,0.41186466485145634
6746,0.4900619858689188
6753,0.7568732900629349
6771,0.3585188754709149
6784,0.40064054382249314
6790,0.3941836476832646
6795,0.38891326533331827
6807,0.6309362974134014
6808,0.4132943317166234
6818,0.7576287461021174
6823,0.37746346022184735
6830,0.5506588762332534
6831,0.3338552892400587
6832,0.38382554106487604
6836,0.4112139819769367
6846,0.5594619771527588
6850,0.37092958172736057
6854,0.6325463476240335
6868,0.6316343853229144
6876,0.3918402332464881
6877,0.3849922446166122
6881,0.3827005772994098
6882,0.3821662380284408
6884,0.676234090393133
6886,0.4132235797495046
6901,0.6317837696976817
6910,0.6324769278624293
6913,0.5836412324366931
6914,0.40204736354538234
6918,0.39153387662015593
6930,0.48396125403685236
6941,0.5068963267440415
6944,0.5862797601051295
6945,0.40965245712817394
6947,0.631587108343325
6949,0.3536071852992614
6952,0.3649816603740312
6963,0.6519143113229755
6964,0.3772077560568166
6972,0.36745658644168666
6979,0.7561625394591017
6981,0.3817478010838351
6988,0.68851338877492
6990,0.3935272251988763
6998,0.34106292725670084
7004,0.38693877463409904
7016,0.3897516272383271
7027,0.36927929973480655
7042,0.36349745725862714
7056,0.3916036234188639
7061,0.37538454456781695
7069,0.3782933701826873
7071,0.37839771505974834
7088,0.4870297161416633
7099,0.572347761804356
7108,0.40410120187270193
7121,0.3889577886312142
7125,0.36863481654518093
7136,0.368173193274267
7149,0.6312417093942577
7150,0.36876496461145236
7151,0.4873812928565597
7167,0.3121721965493698
7177,0.39390914813035444
7178,0.4050127535654622
7183,0.391030661040042
7186,0.399710494132223
7190,0.5619962855886724
7201,0.7718679879897644
7202,0.7715126576845315
7207,0.42384794475474685
7213,0.5144084720403747
7224,0.37668435181529314
7225,0.5779794426803365
7233,0.360753483291404
7239,0.3332933835375761
7246,0.424264892871864
7248,0.4051633297027002
7261,0.3597205452016037
7264,0.7665532956439933
7266,0.41374453909391007
7274,0.35879684504270193
7279,0.5192551051460559
7293,0.4003876506124913
7315,0.7566029188148923
7322,0.5177340106139774
7326,0.3622620009708817
7341,0.4991747359031731
7363,0.5818328334022165
7365,0.4177976696368707
7371,0.42350201005827026
7377,0.3733819785978227
7393,0.3343863411084109
7405,0.3676908502396674
7410,0.3744696116213326
7434,0.6208902844900627
7438,0.41848342314443476
7447,0.5152514095905011
7450,0.3997842213525647
7452,0.48830611049331596
7453,0.406297164054995
7455,0.7569121916408277
7456,0.48875604450045756
7457,0.4078294757340733
7466,0.4079039492234593
7470,0.3845848707426741
7474,0.7345836745243222
